referrer,views_total,views_unique
Google,582,389
github.com,248,81
search.brave.com,70,34
DuckDuckGo,60,30
Bing,50,32
youtube.com,37,33
wicksipedia.com,29,24
wiki.archlinux.org,14,4
kagi.com,11,3
gist.github.com,9,7
