referrer,views_total,views_unique
Google,1253,769
github.com,151,83
youtube.com,106,79
DuckDuckGo,97,66
search.brave.com,94,56
Bing,56,37
zdharma-continuum.github.io,28,18
distedu.ukma.edu.ua,17,14
qiita.com,9,7
Baidu,8,7
