time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-12 00:00:00+00:00,461,362,247,130
2025-07-13 00:00:00+00:00,488,376,179,117
2025-07-14 00:00:00+00:00,567,436,214,149
2025-07-15 00:00:00+00:00,535,419,237,144
2025-07-16 00:00:00+00:00,624,483,201,139
2025-07-17 00:00:00+00:00,557,432,258,141
2025-07-18 00:00:00+00:00,584,448,197,127
2025-07-19 00:00:00+00:00,479,345,183,96
2025-07-20 00:00:00+00:00,594,398,168,102
2025-07-21 00:00:00+00:00,612,494,267,165
2025-07-22 00:00:00+00:00,588,460,306,152
2025-07-23 00:00:00+00:00,602,446,187,115
2025-07-24 00:00:00+00:00,605,470,204,124
2025-07-25 00:00:00+00:00,530,415,219,135
