referrer,views_total,views_unique
Google,1193,747
github.com,172,116
DuckDuckGo,89,58
youtube.com,88,69
search.brave.com,83,47
Bing,43,31
zdharma-continuum.github.io,22,16
qiita.com,11,6
Baidu,9,8
gist.github.com,7,5
