url_path,views_total,views_unique
/zdharma-continuum/zinit,2202,1225
/zdharma-continuum/zinit/issues,48,27
/zdharma-continuum/zinit/tree/main/scripts,42,16
/zdharma-continuum/zinit/blob/main/README.md,40,12
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,39,19
/zdharma-continuum/zinit/blob/main/zinit.zsh,39,11
/zdharma-continuum/zinit/discussions/533,36,24
/zdharma-continuum/zinit/blob/main/scripts/install.sh,25,8
/zdharma-continuum/zinit/tree/main/docker,24,4
/zdharma-continuum/zinit/discussions/651,20,14
