url_path,views_total,views_unique
/zdharma-continuum/zinit,1762,1118
/zdharma-continuum/zinit/issues,61,26
/zdharma-continuum/zinit/tree/main/doc,39,21
/zdharma-continuum/zinit/tree/main/scripts,22,8
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,18,13
/zdharma-continuum/zinit/wiki/Migrating-from-zinit-to-zdharma-continuum,16,4
/zdharma-continuum/zinit/blob/main/README.md,15,10
/zdharma-continuum/zinit/blob/main/zinit.zsh,15,5
/zdharma-continuum/zinit/discussions,13,8
/zdharma-continuum/zinit/tree/main/doc/zsdoc,13,7
