url_path,views_total,views_unique
/zdharma-continuum/zinit,2510,1503
/zdharma-continuum/zinit/issues,88,25
/zdharma-continuum/zinit/discussions/533,34,25
/zdharma-continuum/zinit/blob/main/README.md,22,14
/zdharma-continuum/zinit/tree/main/scripts,19,16
/zdharma-continuum/zinit/discussions/312,16,12
/zdharma-continuum/zinit/blob/main/zinit.zsh,16,10
/zdharma-continuum/zinit/issues/647,14,14
/zdharma-continuum/zinit/discussions/651,13,10
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,13,9
