time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-08 00:00:00+00:00,625,482,216,141
2025-07-09 00:00:00+00:00,606,410,211,137
2025-07-10 00:00:00+00:00,548,422,241,143
2025-07-11 00:00:00+00:00,509,408,211,153
2025-07-12 00:00:00+00:00,461,362,247,130
2025-07-13 00:00:00+00:00,488,376,179,117
2025-07-14 00:00:00+00:00,567,436,214,149
2025-07-15 00:00:00+00:00,535,419,237,144
2025-07-16 00:00:00+00:00,624,483,201,139
2025-07-17 00:00:00+00:00,557,432,258,141
2025-07-18 00:00:00+00:00,584,448,197,127
2025-07-19 00:00:00+00:00,479,345,183,96
2025-07-20 00:00:00+00:00,594,398,168,102
2025-07-21 00:00:00+00:00,578,462,248,160
