time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-16 00:00:00+00:00,214,152,232,135
2024-10-17 00:00:00+00:00,185,146,260,164
2024-10-18 00:00:00+00:00,172,143,251,141
2024-10-19 00:00:00+00:00,181,157,261,101
2024-10-20 00:00:00+00:00,172,138,188,119
2024-10-21 00:00:00+00:00,174,148,292,158
2024-10-22 00:00:00+00:00,183,150,248,136
2024-10-23 00:00:00+00:00,169,144,267,131
2024-10-24 00:00:00+00:00,174,141,200,123
2024-10-25 00:00:00+00:00,165,135,259,135
2024-10-26 00:00:00+00:00,129,109,160,114
2024-10-27 00:00:00+00:00,131,115,146,100
2024-10-28 00:00:00+00:00,203,165,254,136
2024-10-29 00:00:00+00:00,170,147,228,106
