referrer,views_total,views_unique
Google,804,553
github.com,155,112
youtube.com,71,52
search.brave.com,62,34
Bing,57,31
wicksipedia.com,48,30
DuckDuckGo,44,35
zdharma-continuum.github.io,15,11
chatgpt.com,11,10
aloxaf.com,9,1
