referrer,views_total,views_unique
Google,1326,717
github.com,319,131
Bing,76,41
DuckDuckGo,42,21
search.brave.com,26,17
zdharma-continuum.github.io,20,13
gist.github.com,17,11
wiki.archlinux.org,14,7
qiita.com,12,10
hatenablog-parts.com,10,5
