url_path,views_total,views_unique
/zdharma-continuum/zinit,2577,1472
/zdharma-continuum/zinit/issues,55,37
/zdharma-continuum/zinit/tree/main/scripts,32,23
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,24,13
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,23,18
/zdharma-continuum/zinit/blob/main/README.md,23,15
/zdharma-continuum/zinit/tree/main/doc,19,12
/zdharma-continuum/zinit/wiki,18,13
/zdharma-continuum/zinit/blob/main/zinit.zsh,18,12
/zdharma-continuum/zinit/discussions/651,17,15
