time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-07 00:00:00+00:00,186,143,235,130
2024-08-08 00:00:00+00:00,193,158,257,151
2024-08-09 00:00:00+00:00,173,147,199,117
2024-08-10 00:00:00+00:00,126,107,199,86
2024-08-11 00:00:00+00:00,106,88,219,102
2024-08-12 00:00:00+00:00,165,144,249,155
2024-08-13 00:00:00+00:00,165,141,327,150
2024-08-14 00:00:00+00:00,177,160,222,135
2024-08-15 00:00:00+00:00,203,160,322,122
2024-08-16 00:00:00+00:00,175,146,328,147
2024-08-17 00:00:00+00:00,157,126,178,94
2024-08-18 00:00:00+00:00,122,104,211,102
2024-08-19 00:00:00+00:00,157,130,263,130
2024-08-20 00:00:00+00:00,189,149,217,124
