time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-07 00:00:00+00:00,281,190,157,100
2023-08-08 00:00:00+00:00,225,187,173,98
2023-08-09 00:00:00+00:00,217,172,127,79
2023-08-10 00:00:00+00:00,274,170,172,98
2023-08-11 00:00:00+00:00,239,180,168,103
2023-08-12 00:00:00+00:00,407,167,464,72
2023-08-13 00:00:00+00:00,242,123,95,60
2023-08-14 00:00:00+00:00,267,201,188,108
2023-08-15 00:00:00+00:00,316,172,238,100
2023-08-16 00:00:00+00:00,409,211,208,112
2023-08-17 00:00:00+00:00,300,201,212,94
2023-08-18 00:00:00+00:00,241,192,206,94
2023-08-19 00:00:00+00:00,177,139,168,76
2023-08-20 00:00:00+00:00,226,123,231,64
