time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-08 00:00:00+00:00,226,147,318,87
2023-04-09 00:00:00+00:00,221,174,216,86
2023-04-10 00:00:00+00:00,321,228,328,129
2023-04-11 00:00:00+00:00,273,218,205,112
2023-04-12 00:00:00+00:00,271,234,198,101
2023-04-13 00:00:00+00:00,293,239,182,107
2023-04-14 00:00:00+00:00,412,233,294,120
2023-04-15 00:00:00+00:00,282,202,334,115
2023-04-16 00:00:00+00:00,280,169,242,87
2023-04-17 00:00:00+00:00,321,230,346,117
2023-04-18 00:00:00+00:00,221,191,259,116
2023-04-19 00:00:00+00:00,374,222,406,139
2023-04-20 00:00:00+00:00,240,203,286,121
2023-04-21 00:00:00+00:00,216,182,182,96
