url_path,views_total,views_unique
/zdharma-continuum/zinit,2111,1185
/zdharma-continuum/zinit/issues,52,32
/zdharma-continuum/zinit/blob/main/zinit.zsh,25,19
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,25,17
/zdharma-continuum/zinit/blob/main/README.md,25,16
/zdharma-continuum/zinit/issues/647,24,22
/zdharma-continuum/zinit/discussions/533,20,18
/zdharma-continuum/zinit/discussions/651,18,15
/zdharma-continuum/zinit/tree/main/scripts,17,14
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,16,7
