time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-10 00:00:00+00:00,971,540,252,138
2025-10-11 00:00:00+00:00,1101,589,153,102
2025-10-12 00:00:00+00:00,843,569,184,113
2025-10-13 00:00:00+00:00,1019,628,175,118
2025-10-14 00:00:00+00:00,682,530,216,139
2025-10-15 00:00:00+00:00,683,540,209,133
2025-10-16 00:00:00+00:00,819,487,179,113
2025-10-17 00:00:00+00:00,729,483,185,119
2025-10-18 00:00:00+00:00,847,500,178,104
2025-10-19 00:00:00+00:00,690,492,189,118
2025-10-20 00:00:00+00:00,961,570,237,129
2025-10-21 00:00:00+00:00,1496,861,249,131
2025-10-22 00:00:00+00:00,1144,620,242,163
2025-10-23 00:00:00+00:00,833,556,201,125
